"index";"time";"minutes";"dateTime";"HP34401A.VoltageDC"
49584;24786,416;413,1069333333;1752160967,125;9,9802283
49585;24786,916;413,1152666667;1752160967,624;9,9802272
49586;24787,415;413,1235833333;1752160968,124;9,9802294
49587;24787,915;413,1319166667;1752160968,624;9,9802261
49588;24788,415;413,14025;1752160969,124;9,980225
49589;24788,916;413,1486;1752160969,624;9,9802283
49590;24789,416;413,1569333333;1752160970,124;9,9802207
49591;24789,915;413,16525;1752160970,624;9,9802239
49592;24790,415;413,1735833333;1752160971,123;9,9802261
49593;24790,915;413,1819166667;1752160971,623;9,9802294
49594;24791,416;413,1902666667;1752160972,124;9,9802305
49595;24791,916;413,1986;1752160972,625;9,9802239
49596;24792,416;413,2069333333;1752160973,124;9,980225
49597;24792,916;413,2152666667;1752160973,624;9,9802283
49598;24793,415;413,2235833333;1752160974,124;9,9802294
49599;24793,915;413,2319166667;1752160974,624;9,9802283
49600;24794,416;413,2402666667;1752160975,124;9,9802272
49601;24794,916;413,2486;1752160975,625;9,9802272
49602;24795,416;413,2569333333;1752160976,124;9,980225
49603;24795,916;413,2652666667;1752160976,624;9,980225
49604;24796,415;413,2735833333;1752160977,124;9,9802217
49605;24796,915;413,2819166667;1752160977,624;9,9802261
49606;24797,416;413,2902666667;1752160978,124;9,9802261
49607;24797,916;413,2986;1752160978,624;9,9802272
49608;24798,416;413,3069333333;1752160979,124;9,9802261
49609;24798,915;413,31525;1752160979,623;9,980225
49610;24799,416;413,3236;1752160980,124;9,9802272
49611;24799,915;413,3319166667;1752160980,624;9,9802316
49612;24800,415;413,34025;1752160981,124;9,9802294
49613;24800,915;413,3485833333;1752160981,623;9,9802327
49614;24801,415;413,3569166667;1752160982,124;9,980236
49615;24801,915;413,36525;1752160982,623;9,9802294
49616;24802,415;413,3735833333;1752160983,124;9,9802338
49617;24802,915;413,3819166667;1752160983,624;9,9802283
49618;24803,416;413,3902666667;1752160984,124;9,9802272
49619;24803,916;413,3986;1752160984,625;9,9802261
49620;24804,415;413,4069166667;1752160985,124;9,9802305
49621;24804,915;413,41525;1752160985,624;9,9802316
49622;24805,416;413,4236;1752160986,124;9,9802338
49623;24805,916;413,4319333333;1752160986,624;9,9802371
49624;24806,415;413,44025;1752160987,124;9,9802349
49625;24806,915;413,4485833333;1752160987,623;9,9802305
49626;24807,415;413,4569166667;1752160988,123;9,9802305
49627;24807,915;413,46525;1752160988,623;9,9802294
49628;24808,415;413,4735833333;1752160989,124;9,9802294
49629;24808,916;413,4819333333;1752160989,624;9,9802316
49630;24809,415;413,49025;1752160990,124;9,9802272
49631;24809,916;413,4986;1752160990,624;9,9802305
49632;24810,415;413,5069166667;1752160991,124;9,9802316
49633;24810,915;413,51525;1752160991,623;9,9802327
49634;24811,415;413,5235833333;1752160992,123;9,9802305
49635;24811,916;413,5319333333;1752160992,624;9,9802305
49636;24812,415;413,54025;1752160993,124;9,9802305
49637;24812,916;413,5486;1752160993,624;9,9802338
49638;24813,415;413,5569166667;1752160994,124;9,9802316
49639;24813,915;413,56525;1752160994,623;9,9802305
49640;24814,415;413,5735833333;1752160995,124;9,9802261
49641;24814,915;413,5819166667;1752160995,624;9,9802316
49642;24815,415;413,59025;1752160996,124;9,9802327
49643;24815,915;413,5985833333;1752160996,624;9,9802294
49644;24816,415;413,6069166667;1752160997,124;9,9802305
49645;24816,915;413,61525;1752160997,624;9,9802283
49646;24817,415;413,6235833333;1752160998,124;9,9802327
49647;24817,916;413,6319333333;1752160998,625;9,9802283
49648;24818,416;413,6402666667;1752160999,124;9,9802305
49649;24818,916;413,6486;1752160999,624;9,9802283
49650;24819,415;413,6569166667;1752161000,123;9,9802294
49651;24819,916;413,6652666667;1752161000,624;9,9802338
49652;24820,416;413,6736;1752161001,124;9,9802338
49653;24820,916;413,6819333333;1752161001,625;9,9802316
49654;24821,415;413,69025;1752161002,124;9,9802316
49655;24821,916;413,6986;1752161002,624;9,980225
49656;24822,416;413,7069333333;1752161003,124;9,9802239
49657;24822,916;413,7152666667;1752161003,624;9,9802261
49658;24823,415;413,7235833333;1752161004,124;9,9802261
49659;24823,915;413,7319166667;1752161004,624;9,9802261
49660;24824,416;413,7402666667;1752161005,124;9,9802327
49661;24824,916;413,7486;1752161005,624;9,9802305
49662;24825,415;413,7569166667;1752161006,124;9,9802272
49663;24825,915;413,76525;1752161006,624;9,9802305
49664;24826,416;413,7736;1752161007,125;9,9802305
49665;24826,916;413,7819333333;1752161007,624;9,9802239
49666;24827,415;413,79025;1752161008,124;9,9802294
49667;24827,915;413,7985833333;1752161008,624;9,9802272
49668;24828,415;413,8069166667;1752161009,124;9,9802294
49669;24828,915;413,81525;1752161009,624;9,9802305
49670;24829,415;413,8235833333;1752161010,124;9,9802316
49671;24829,915;413,8319166667;1752161010,624;9,9802272
49672;24830,415;413,84025;1752161011,123;9,9802305
49673;24830,915;413,8485833333;1752161011,623;9,9802261
49674;24831,415;413,8569166667;1752161012,124;9,980225
49675;24831,915;413,86525;1752161012,624;9,9802283
49676;24832,416;413,8736;1752161013,125;9,980225
49677;24832,916;413,8819333333;1752161013,624;9,9802217
49678;24833,416;413,8902666667;1752161014,124;9,9802272
49679;24833,915;413,8985833333;1752161014,623;9,980225
49680;24834,416;413,9069333333;1752161015,124;9,9802294
49681;24834,916;413,9152666667;1752161015,624;9,9802294
49682;24835,415;413,9235833333;1752161016,124;9,9802294
49683;24835,916;413,9319333333;1752161016,624;9,9802349
49684;24836,416;413,9402666667;1752161017,124;9,9802316
49685;24836,915;413,9485833333;1752161017,623;9,9802327
49686;24837,415;413,9569166667;1752161018,124;9,9802261
49687;24837,915;413,96525;1752161018,623;9,9802305
49688;24838,415;413,9735833333;1752161019,124;9,9802316
49689;24838,916;413,9819333333;1752161019,624;9,9802316
49690;24839,415;413,99025;1752161020,124;9,9802316
49691;24839,915;413,9985833333;1752161020,623;9,9802305
49692;24840,415;414,0069166667;1752161021,123;9,9802272
49693;24840,916;414,0152666667;1752161021,624;9,980225
49694;24841,416;414,0236;1752161022,124;9,9802327
49695;24841,916;414,0319333333;1752161022,624;9,9802327
49696;24842,415;414,04025;1752161023,123;9,9802305
49697;24842,915;414,0485833333;1752161023,623;9,9802294
49698;24843,415;414,0569166667;1752161024,123;9,9802338
49699;24843,916;414,0652666667;1752161024,624;9,9802261
49700;24844,415;414,0735833333;1752161025,124;9,9802305
49701;24844,916;414,0819333333;1752161025,624;9,9802283
49702;24845,415;414,09025;1752161026,124;9,9802283
49703;24845,915;414,0985833333;1752161026,624;9,9802294
49704;24846,416;414,1069333333;1752161027,125;9,9802283
49705;24846,915;414,11525;1752161027,624;9,9802272
49706;24847,415;414,1235833333;1752161028,123;9,9802283
49707;24847,915;414,1319166667;1752161028,624;9,9802261
49708;24848,415;414,14025;1752161029,123;9,9802261
49709;24848,915;414,1485833333;1752161029,623;9,9802272
49710;24849,416;414,1569333333;1752161030,125;9,9802272
49711;24849,915;414,16525;1752161030,624;9,9802294
49712;24850,416;414,1736;1752161031,124;9,9802272
49713;24850,916;414,1819333333;1752161031,624;9,9802261
49714;24851,415;414,19025;1752161032,123;9,9802261
49715;24851,916;414,1986;1752161032,624;9,9802239
49716;24852,415;414,2069166667;1752161033,124;9,9802261
49717;24852,916;414,2152666667;1752161033,624;9,9802272
49718;24853,415;414,2235833333;1752161034,123;9,9802239
49719;24853,915;414,2319166667;1752161034,624;9,9802283
49720;24854,415;414,24025;1752161035,123;9,9802228
49721;24854,916;414,2486;1752161035,625;9,980225
49722;24855,415;414,2569166667;1752161036,124;9,9802305
49723;24855,916;414,2652666667;1752161036,624;9,9802261
49724;24856,416;414,2736;1752161037,124;9,9802305
49725;24856,915;414,2819166667;1752161037,624;9,9802327
49726;24857,415;414,29025;1752161038,124;9,9802294
49727;24857,915;414,2985833333;1752161038,623;9,9802283
49728;24858,415;414,3069166667;1752161039,124;9,9802294
49729;24858,916;414,3152666667;1752161039,624;9,9802239
49730;24859,415;414,3235833333;1752161040,123;9,9802272
49731;24859,915;414,3319166667;1752161040,624;9,9802272
49732;24860,415;414,34025;1752161041,124;9,9802272
49733;24860,916;414,3486;1752161041,624;9,9802261
49734;24861,416;414,3569333333;1752161042,124;9,9802261
49735;24861,916;414,3652666667;1752161042,624;9,9802261
49736;24862,415;414,3735833333;1752161043,124;9,9802305
49737;24862,915;414,3819166667;1752161043,624;9,9802305
49738;24863,415;414,39025;1752161044,124;9,9802261
49739;24863,916;414,3986;1752161044,625;9,9802239
49740;24864,415;414,4069166667;1752161045,123;9,9802283
49741;24864,915;414,41525;1752161045,624;9,9802316
49742;24865,415;414,4235833333;1752161046,124;9,9802294
49743;24865,915;414,4319166667;1752161046,623;9,9802305
49744;24866,415;414,44025;1752161047,124;9,9802294
49745;24866,915;414,4485833333;1752161047,623;9,9802283
49746;24867,415;414,4569166667;1752161048,123;9,9802305
49747;24867,915;414,46525;1752161048,624;9,9802239
49748;24868,415;414,4735833333;1752161049,124;9,9802294
49749;24868,915;414,4819166667;1752161049,624;9,9802283
49750;24869,416;414,4902666667;1752161050,125;9,9802294
49751;24869,915;414,4985833333;1752161050,624;9,9802338
49752;24870,416;414,5069333333;1752161051,124;9,9802305
49753;24870,915;414,51525;1752161051,623;9,9802283
49754;24871,415;414,5235833333;1752161052,123;9,9802239
49755;24871,915;414,5319166667;1752161052,624;9,9802294
49756;24872,416;414,5402666667;1752161053,124;9,9802283
49757;24872,916;414,5486;1752161053,624;9,9802239
49758;24873,416;414,5569333333;1752161054,124;9,9802272
49759;24873,915;414,56525;1752161054,623;9,9802294
49760;24874,416;414,5736;1752161055,124;9,9802283
49761;24874,916;414,5819333333;1752161055,624;9,9802294
49762;24875,415;414,59025;1752161056,124;9,9802239
49763;24875,915;414,5985833333;1752161056,624;9,9802305
49764;24876,415;414,6069166667;1752161057,124;9,9802283
49765;24876,915;414,61525;1752161057,624;9,9802228
49766;24877,415;414,6235833333;1752161058,124;9,9802294
49767;24877,916;414,6319333333;1752161058,625;9,9802239
49768;24878,416;414,6402666667;1752161059,125;9,9802294
49769;24878,915;414,6485833333;1752161059,624;9,9802272
49770;24879,415;414,6569166667;1752161060,123;9,9802305
49771;24879,915;414,66525;1752161060,624;9,9802239
49772;24880,415;414,6735833333;1752161061,124;9,980225
49773;24880,915;414,6819166667;1752161061,624;9,9802283
49774;24881,415;414,69025;1752161062,124;9,9802261
49775;24881,915;414,6985833333;1752161062,623;9,9802261
49776;24882,416;414,7069333333;1752161063,124;9,9802217
49777;24882,915;414,71525;1752161063,624;9,9802305
49778;24883,415;414,7235833333;1752161064,123;9,9802327
49779;24883,916;414,7319333333;1752161064,624;9,9802305
49780;24884,415;414,74025;1752161065,124;9,9802272
49781;24884,916;414,7486;1752161065,624;9,9802316
49782;24885,416;414,7569333333;1752161066,124;9,9802261
49783;24885,915;414,76525;1752161066,624;9,9802316
49784;24886,415;414,7735833333;1752161067,124;9,9802283
49785;24886,916;414,7819333333;1752161067,625;9,9802305
49786;24887,415;414,79025;1752161068,123;9,9802272
49787;24887,915;414,7985833333;1752161068,623;9,9802261
49788;24888,415;414,8069166667;1752161069,123;9,9802283
49789;24888,916;414,8152666667;1752161069,624;9,9802316
49790;24889,415;414,8235833333;1752161070,124;9,9802316
49791;24889,916;414,8319333333;1752161070,624;9,9802283
49792;24890,415;414,84025;1752161071,123;9,9802316
49793;24890,915;414,8485833333;1752161071,624;9,9802261
49794;24891,415;414,8569166667;1752161072,124;9,980225
49795;24891,915;414,86525;1752161072,624;9,9802261
49796;24892,416;414,8736;1752161073,124;9,9802272
49797;24892,915;414,8819166667;1752161073,624;9,9802272
49798;24893,416;414,8902666667;1752161074,124;9,9802261
49799;24893,916;414,8986;1752161074,624;9,9802294
49800;24894,415;414,9069166667;1752161075,124;9,9802272
49801;24894,915;414,91525;1752161075,624;9,9802272
49802;24895,416;414,9236;1752161076,125;9,9802272
49803;24895,915;414,9319166667;1752161076,624;9,9802294
49804;24896,415;414,94025;1752161077,123;9,9802305
49805;24896,916;414,9486;1752161077,624;9,9802272
49806;24897,415;414,9569166667;1752161078,124;9,9802305
49807;24897,915;414,96525;1752161078,624;9,9802283
49808;24898,416;414,9736;1752161079,125;9,9802283
49809;24898,915;414,9819166667;1752161079,623;9,9802239
49810;24899,415;414,99025;1752161080,123;9,9802228
49811;24899,916;414,9986;1752161080,624;9,9802261
49812;24900,415;415,0069166667;1752161081,124;9,9802217
49813;24900,915;415,01525;1752161081,624;9,9802261
49814;24901,416;415,0236;1752161082,124;9,9802228
49815;24901,915;415,0319166667;1752161082,623;9,9802217
49816;24902,416;415,0402666667;1752161083,124;9,9802228
49817;24902,915;415,0485833333;1752161083,624;9,980225
49818;24903,415;415,0569166667;1752161084,124;9,9802261
49819;24903,915;415,06525;1752161084,623;9,9802272
49820;24904,415;415,0735833333;1752161085,124;9,9802217
49821;24904,915;415,0819166667;1752161085,624;9,9802239
49822;24905,415;415,09025;1752161086,124;9,9802185
49823;24905,915;415,0985833333;1752161086,624;9,9802239
49824;24906,415;415,1069166667;1752161087,123;9,9802228
49825;24906,915;415,11525;1752161087,624;9,9802239
49826;24907,416;415,1236;1752161088,125;9,9802239
49827;24907,915;415,1319166667;1752161088,624;9,9802272
49828;24908,415;415,14025;1752161089,123;9,9802261
49829;24908,915;415,1485833333;1752161089,624;9,9802207
49830;24909,415;415,1569166667;1752161090,124;9,9802207
49831;24909,915;415,16525;1752161090,624;9,9802239
49832;24910,415;415,1735833333;1752161091,123;9,9802196
49833;24910,916;415,1819333333;1752161091,624;9,9802207
49834;24911,415;415,19025;1752161092,124;9,9802261
49835;24911,915;415,1985833333;1752161092,624;9,9802196
49836;24912,415;415,2069166667;1752161093,125;9,9802207
49837;24912,915;415,21525;1752161093,624;9,9802228
49838;24913,415;415,2235833333;1752161094,123;9,9802261
49839;24913,915;415,2319166667;1752161094,623;9,980225
49840;24914,416;415,2402666667;1752161095,125;9,9802239
49841;24914,915;415,2485833333;1752161095,624;9,9802239
49842;24915,416;415,2569333333;1752161096,124;9,9802261
49843;24915,916;415,2652666667;1752161096,625;9,9802239
49844;24916,416;415,2736;1752161097,124;9,9802228
49845;24916,916;415,2819333333;1752161097,624;9,9802239
49846;24917,416;415,2902666667;1752161098,124;9,9802327
49847;24917,916;415,2986;1752161098,625;9,9802316
49848;24918,416;415,3069333333;1752161099,124;9,9802294
49849;24918,916;415,3152666667;1752161099,625;9,9802272
49850;24919,416;415,3236;1752161100,124;9,9802283
49851;24919,915;415,3319166667;1752161100,623;9,9802261
49852;24920,415;415,34025;1752161101,123;9,9802272
49853;24920,916;415,3486;1752161101,624;9,9802261
49854;24921,416;415,3569333333;1752161102,124;9,9802283
49855;24921,916;415,3652666667;1752161102,625;9,9802228
49856;24922,416;415,3736;1752161103,124;9,980225
49857;24922,915;415,3819166667;1752161103,624;9,980225
49858;24923,415;415,39025;1752161104,123;9,9802261
49859;24923,916;415,3986;1752161104,625;9,9802217
49860;24924,416;415,4069333333;1752161105,124;9,9802261
49861;24924,916;415,4152666667;1752161105,624;9,9802228
49862;24925,415;415,4235833333;1752161106,124;9,9802294
49863;24925,915;415,4319166667;1752161106,624;9,9802217
49864;24926,415;415,44025;1752161107,123;9,9802217
49865;24926,915;415,4485833333;1752161107,624;9,9802196
49866;24927,416;415,4569333333;1752161108,124;9,9802217
49867;24927,915;415,46525;1752161108,624;9,9802207
49868;24928,415;415,4735833333;1752161109,123;9,9802261
49869;24928,915;415,4819166667;1752161109,624;9,9802163
49870;24929,415;415,49025;1752161110,123;9,9802174
49871;24929,916;415,4986;1752161110,625;9,9802207
49872;24930,415;415,5069166667;1752161111,124;9,9802239
49873;24930,915;415,51525;1752161111,623;9,9802228
49874;24931,416;415,5236;1752161112,124;9,9802294
49875;24931,916;415,5319333333;1752161112,624;9,9802261
49876;24932,415;415,54025;1752161113,124;9,9802261
49877;24932,915;415,5485833333;1752161113,624;9,9802217
49878;24933,415;415,5569166667;1752161114,124;9,9802217
49879;24933,916;415,5652666667;1752161114,624;9,980225
49880;24934,416;415,5736;1752161115,124;9,9802196
49881;24934,915;415,5819166667;1752161115,623;9,980225
49882;24935,416;415,5902666667;1752161116,125;9,9802239
49883;24935,916;415,5986;1752161116,624;9,9802228
49884;24936,416;415,6069333333;1752161117,125;9,9802261
49885;24936,915;415,61525;1752161117,623;9,9802283
49886;24937,415;415,6235833333;1752161118,124;9,9802294
49887;24937,915;415,6319166667;1752161118,624;9,9802272
49888;24938,416;415,6402666667;1752161119,125;9,9802305
